name,province,city,address,phone_number,website,url
کتابخانه مرکزی و مرکز اطلاع رسانی دانشگاه بیرجند,خراسان جنوبی,بيرجند,بیرجند- انتهای بلوار شهید آوینی- دانشگاه بیرجند,056-32202143  ( داخلی 306 ),http://Lib.birjand.ac.ir,https://lib.ir/fa/library/759/کتابخانه-مرکزی-و-مرکز-اطلاع-رسانی-دانشگاه-بیرجند/search/
کتابخانه مرکزی و مرکز اطلاع رسانی دانشگاه حکیم سبزواری,خراسان رضوی,سبزوار,سبزوار - بالاتر از توحید شهر - پردیس دانشگاه حكیم سبزواری - کتابخانه مرکزی.,44012672-051 ( داخلی  ),http://hsu.ac.ir/lib,https://lib.ir/fa/library/392/کتابخانه-مرکزی-و-مرکز-اطلاع-رسانی-دانشگاه-حکیم-سبزواری/search/
كتابخانه مركزی و مركز اطلاع رسانی دانشگاه شاهد,تهران,تهران,تهران - بزرگراه خلیج فارس - نرسیده به عوارضی تهران قم - روبروی حرم امام خمینی (ره) - دانشگاه شاهد.,51214110-021 ( داخلی  ),http://shahed.ac.ir/lib,https://lib.ir/fa/library/231/كتابخانه-مركزی-و-مركز-اطلاع-رسانی-دانشگاه-شاهد/search/
کتابخانه مرکزی و مرکز اطلاع رسانی دانشگاه فردوسی مشهد,خراسان رضوی,مشهد,مشهد مقدس - میدان آزادی - پردیس دانشگاه فردوسی مشهد.,05138806503 ( داخلی  ),http://library.um.ac.ir,https://lib.ir/fa/library/560/کتابخانه-مرکزی-و-مرکز-اطلاع-رسانی-دانشگاه-فردوسی-مشهد/search/
کتابخانه مرکزی و مرکز اطلاع رسانی دانشگاه محقق اردبیلی ره,اردبیل,اردبیل,اردبیل - انتهای خیابان دانشگاه - دانشگاه محقق اردبیلی ره,90-33512081-045 ( داخلی 5069 ),http://lib.uma.ac.ir,https://lib.ir/fa/library/623/کتابخانه-مرکزی-و-مرکز-اطلاع-رسانی-دانشگاه-محقق-اردبیلی-ره/search/
کتابخانه مرکزی و مرکز اطلاع رسانی شهرداری اصفهان,اصفهان,اصفهان,اصفهان - میدان امام حسین ع - خیابان باغ گلدسته - نبش هشت بهشت.,32239934-031 ( داخلی  ),http://cle.ir,https://lib.ir/fa/library/557/کتابخانه-مرکزی-و-مرکز-اطلاع-رسانی-شهرداری-اصفهان/search/
کتابخانه مرکزی و مرکز نشر دانشگاه صنعتی بیرجند,خراسان جنوبی,بيرجند,بیرجند، میدان ابن حسام، بلوار صنعت و معدن، دانشگاه صنعتی بیرجند، کتابخانه مرکزی و مرکز نشر دانشگاه صنعتی بیرجند,32391259 056   و 05632391257 ( داخلی  ),http://Dlib.miu.ac.ir,https://lib.ir/fa/library/505/کتابخانه-مرکزی-و-مرکز-نشر-دانشگاه-صنعتی-بیرجند/search/
كتابخانه مركزی كانون اسلامی انصار,تهران,تهران,تهران- خیابان دكتر شریعتی - سه راه آیت الله طالقانی - پلاك 173.,8-77632007-021 ( داخلی  ),http://Kanoon-ansar.ir,https://lib.ir/fa/library/371/كتابخانه-مركزی-كانون-اسلامی-انصار/search/
كتابخانه مركزی كشاورزى,تهران,تهران,تهران- بزرگراه شهيد چمران - خيابان تابناك - سازمان تحقيقات آموزش و ترويج كشاورزى.,16-22414413-021 ( داخلی  ),http://agrisis.org,https://lib.ir/fa/library/262/كتابخانه-مركزی-كشاورزى/search/
کتابخانه مستقل تخصصی حضرت صاحب الزمان (عج),خراسان رضوی,مشهد,مشهد مقدس - خیابان فدائیان اسلام (نخریسی) - بین فدائیان 1 و 3 .,38533744-38533792-051 ( داخلی  ),http://mahdilib.gigfa.com,https://lib.ir/fa/library/547/کتابخانه-مستقل-تخصصی-حضرت-صاحب-الزمان-عج/search/
كتابخانه مسجد الرضا (ع) (آستان قدس رضوی),خراسان رضوی,مشهد,مشهد - احمدآباد – بلوار امام رضا (ع)- نبش رضا 36,05138445932 ( داخلی  ),http://,https://lib.ir/fa/library/139/كتابخانه-مسجد-الرضا-ع--آستان-قدس-رضوی/search/
کتابخانه مسجد النبی (ص) (کتابخانه های سازمان فرهنگی هنری شهرداری تهران),تهران,تهران,تهران - تهرانسر - بلوار لاله - خيابان شهيد طالبي - كوچه ۲۷ مركزی - كتابخانه مشاركتي مسجدالنبي صلی الله علیه و آله,44526462-021 ( داخلی  ),http://tlib.ir,https://lib.ir/fa/library/624/کتابخانه-مسجد-النبی-ص--کتابخانه-های-سازمان-فرهنگی-هنری-شهرداری-تهران/search/
کتابخانه مسجد امام جعفر صادق (ع) (آستان قدس رضوی ع),خراسان رضوی,مشهد,مشهد - بلوار وکیل آباد 36 - سرو 12,38945610-051 ( داخلی  ),http://,https://lib.ir/fa/library/726/کتابخانه-مسجد-امام-جعفر-صادق-ع--آستان-قدس-رضوی-ع/search/
كتابخانه مسجد امام صادق (ع) (آستان قدس رضوی ع),خراسان رضوی,مشهد,خيابان دانشگاه- روبروی دانشگاه 15 - کتابخانه امام صادق (ع),32222423-051 ( داخلی  ),http://aqlibrary.ir,https://lib.ir/fa/library/140/كتابخانه-مسجد-امام-صادق-ع--آستان-قدس-رضوی-ع/search/
كتابخانه مسجد بزرگ امام رضا (ع) (آستان قدس رضوی ع),خراسان رضوی,مشهد,کوی امیرالمومنین (ع)، ولیعصر 25,37633311-051 ( داخلی  ),http://aqlibrary.ir/libraries/lib12.aspx,https://lib.ir/fa/library/150/كتابخانه-مسجد-بزرگ-امام-رضا-ع--آستان-قدس-رضوی-ع/search/
کتابخانه مسجد پنجتن (ع) (آستان قدس رضوی ع),خراسان رضوی,مشهد,کوهسنگی –خیابان شهید بهشتی-بهشتی 40,05138415647 ( داخلی  ),http://,https://lib.ir/fa/library/731/کتابخانه-مسجد-پنجتن-ع--آستان-قدس-رضوی-ع/search/
كتابخانه مسجد حضرت سجاد (ع) (آستان قدس رضوی ع),خراسان رضوی,مشهد,مشهد مقدس - بلوار سجاد – سجاد 21 – نبش خیابان امین,36097737-051 ( داخلی  ),http://,https://lib.ir/fa/library/169/كتابخانه-مسجد-حضرت-سجاد-ع--آستان-قدس-رضوی-ع/search/
کتابخانه مسجد حضرت عباس (ع) (آستان قدس رضوی),خراسان رضوی,مشهد,مشهد - قاسم آباد . بلوار شاهد . شاهد 10,35149120-051 ( داخلی  ),http://,https://lib.ir/fa/library/788/کتابخانه-مسجد-حضرت-عباس-ع--آستان-قدس-رضوی/search/
كتابخانه مسجد زينبيه (س) (آستان قدس رضوی ع),خراسان رضوی,مشهد,بلوار مطهری شمالی _ مطهری شمالی 2 _ مسجد زینبیه _ کتابخانه مسجد زینبیه,37247114-051 ( داخلی  ),https://library.razavi.ir/aqlibraries,https://lib.ir/fa/library/149/كتابخانه-مسجد-زينبيه-س--آستان-قدس-رضوی-ع/search/
كتابخانه مسجد قبا (آستان قدس رضوی ع),خراسان رضوی,مشهد,خیام جنوبی 21 کتابخانه مسجد قبا,37636151-051 ( داخلی  ),http://aqlibrary.org,https://lib.ir/fa/library/148/كتابخانه-مسجد-قبا-آستان-قدس-رضوی-ع/search/
کتابخانه مسجد محمدیه (ص) (آستان قدس رضوی ع),خراسان رضوی,مشهد,طلاب - پیچ دوم تلگرد عطاحسینی 13 - مسجد جوادالائمه - کتابخانه محمدیه,32595737-051 ( داخلی  ),http://aqlibrary.org,https://lib.ir/fa/library/147/کتابخانه-مسجد-محمدیه-ص--آستان-قدس-رضوی-ع/search/
کتابخانه مطالعات اسلامی زن و خانواده (تهران),تهران,تهران,"تهران - بلوارکشاورز - خیابان نادری - کوچه شهید حجت‌دوست - پلاک ۵۶ -
مرکز تحقیقات زن و خانواده",88983944-021 ( داخلی  ),http://Wrc.ir,https://lib.ir/fa/library/594/کتابخانه-مطالعات-اسلامی-زن-و-خانواده-تهران/search/
کتابخانه مطالعات اسلامی زن و خانواده (قم),قم,قم,بلوار الغدیر، کوچه 10، پلاک 5، طبقه 3 مرکز تحقیقات زن و خانواده,32603357-025 ( داخلی 7 ),http://Wrc.ir,https://lib.ir/fa/library/593/کتابخانه-مطالعات-اسلامی-زن-و-خانواده-قم/search/
کتابخانه مطالعات فرهنگی (کتابخانه های سازمان فرهنگی هنری شهرداری تهران),تهران,تهران,تهران - چهارراه وليعصر عج -خيابان شهيد برادران مظفر شمالی- بن بست مهربان- پلاك ۲.,66483949-021 ( داخلی  ),http://tlib.ir,https://lib.ir/fa/library/635/کتابخانه-مطالعات-فرهنگی-کتابخانه-های-سازمان-فرهنگی-هنری-شهرداری-تهران/search/
كتابخانه معاونت امور فرهنگی مجمع جهانی اهل بيت علیهم السلام,قم,قم,قم مقدسه - بلوار جمهوري اسلامى - نبش كوچه 6 .,32131321-025 ( داخلی  ),http://abwa-cd.com,https://lib.ir/fa/library/199/كتابخانه-معاونت-امور-فرهنگی-مجمع-جهانی-اهل-بيت-علیهم-السلام/search/
کتابخانه معلم دانشگاه فرهنگیان پردیس الزهرا (س) سمنان,سمنان,سمنان,سمنان - نبش میدان ارگ - دانشگاه فرهنگیان- پردیس الزهرا (س) سمنان (خواهران),33361709-023 ( داخلی 29 ),http://pas.te.cfu.ac.ir,https://lib.ir/fa/library/775/کتابخانه-معلم-دانشگاه-فرهنگیان-پردیس-الزهرا-س-سمنان/search/
کتابخانه مهر (کتابخانه های سازمان فرهنگی هنری شهرداری تهران),تهران,تهران,تهران - ميدان بهمن - بلوار شهيد تندگويان، بعداز پل شهيد لطيفي، ابتداي خاني‌آباد نو، بوستان بعثت، فرهنگسرای مهر,55035600-021 ( داخلی  ),http://tlib.ir,https://lib.ir/fa/library/570/کتابخانه-مهر-کتابخانه-های-سازمان-فرهنگی-هنری-شهرداری-تهران/search/
کتابخانه موزه مقدم دانشگاه تهران,تهران,تهران,تهران - خیابان امام خميني - بعد از خیابان شیخ هادی - جنب بانک ملت - پلاک 249.,66463144 ( داخلی  ),http://museums.ut.ac.ir,https://lib.ir/fa/library/536/کتابخانه-موزه-مقدم-دانشگاه-تهران/search/
كتابخانه مؤسسه آموزش عالی الزهراء (س) (خواهران),آذربایجان شرقی,تبریز,تبریز - خیابان شریعتی جنوبی - نرسیده به چهارراه هفده شهریور- خیابان لك لر.,9-35551998-041 ( داخلی  ),http://lib.whc.ir,https://lib.ir/fa/library/470/كتابخانه-مؤسسه-آموزش-عالی-الزهراء-س--خواهران/search/
کتابخانه موسسه آموزش عالی حوزوی امام حسین علیه السلام,یزد,يزد,یزد - بلوار جمهوری - کوچه چهارباغ - چهار راه اول - سمت راست,03535280020 ( داخلی 3 ),http://,https://lib.ir/fa/library/553/کتابخانه-موسسه-آموزش-عالی-حوزوی-امام-حسین-علیه-السلام/search/
كتابخانه مؤسسه آموزش عالی حوزوی خواهران كوثر,تهران,تهران,خیام - خبابان بهشت - خیابان شیخ فضل اله نوری - مجتمع كوثر .,55602857-021 ( داخلی  ),http://,https://lib.ir/fa/library/360/كتابخانه-مؤسسه-آموزش-عالی-حوزوی-خواهران-كوثر/search/
کتابخانه موسسه آموزش عالی حوزوی ریحانة النبی (ص) شیراز,فارس,شیراز,شیراز - چهارراه فضیلت - خیابان فیض,37337441-071 ( داخلی  ),http://,https://lib.ir/fa/library/668/کتابخانه-موسسه-آموزش-عالی-حوزوی-ریحانة-النبی-ص-شیراز/search/
کتابخانه موسسه آموزش عالی حوزوی فاطمه معصومه (س) بندرعباس,هرمزگان,بندر عباس,,( داخلی  ),http://,https://lib.ir/fa/library/667/کتابخانه-موسسه-آموزش-عالی-حوزوی-فاطمه-معصومه-س-بندرعباس/search/
کتابخانه موسسه آموزش عالی حوزوی معصومیه,قم,قم,قم - بلوار امین - سه راه سالاریه - به طرف میدان ارتش,32116298-025 ( داخلی  ),http://B2n.ir/p37182,https://lib.ir/fa/library/113/کتابخانه-موسسه-آموزش-عالی-حوزوی-معصومیه/search/
كتابخانه مؤسسه آموزشی و پژوهشی امام خمينی (ره),قم,قم,قم مقدسه - بلوار جمهوري اسلامى - موسسه آموزشی و پژوهشی امام خمينی (ره)- كتابخانه و مركز اسناد.,32113741-025 ( داخلی  ),http://QABAS.NET,https://lib.ir/fa/library/124/كتابخانه-مؤسسه-آموزشی-و-پژوهشی-امام-خمينی-ره/search/
